Development Costs (thousands)
1652.93812499906
1658.5454838451997
1660.661729614508
1592.7231680760806
1682.6504349990446
1678.4044115375289
1557.4556676913112
1629.3185157683492
1625.1231134606696
1651.0314326914538
1520.5944923067461
1532.604753076194
1534.5691211528983
1741.45771538376
1652.186624229788
1618.6270415376061
1620.2423311529642
1637.8251653837387
1516.2126049988838
1734.8670076911735
1489.6986323068143
1648.274378845266
1691.6803026912307
1613.3006123067958
1728.427610383514
1557.6509484606308
1461.960306537537
1706.6159353836515
1477.0076053835965
1615.508856152963
1522.4720326914965
1582.394811152948
1624.2943665373757
1689.6134642298807
1503.9873673068982
1608.6816615375171
1777.8052430758785
1687.3623226913553
1611.7982665378904
1564.4311161530145
1474.4372157685289
1653.1198838450891
1668.0239038452505
1628.3177353836302
1607.285048460498
1766.0561042299703
1665.0558811529415
1468.570644229797
1610.2889496143316
1749.2038553838229
1729.4107330757915
1528.090225383711
1568.4372830760753
1699.2651530758276
1649.283455768359
1572.9099096144844
1627.962682691594
1626.9584915375947
1623.540199999167
1561.1692953836764
1598.0882111531475
1548.5970980758168
1496.450348076253
1545.5941003837195
1679.7316588452225
1548.0588023068685
1612.9684280761232
1476.1763715376344
1622.41150769122
1570.123513075824
1635.6390830759742
1743.9345615376285
1718.8958265376625
1512.878267306992
1794.9690376914255
1439.1830611530004
1689.2287784604498
1546.673279999221
1688.833836922081
1487.6157523068641
1715.8798384607028
1712.0732569223273
1784.2030549988333
1634.1703549991198
1519.0412169221659
1694.4635076912377
1505.1226723066382
1714.6775169220023
1462.2814907684633
1485.2789619223076
1694.546480768293
1640.647203845174
1492.7055423069296
1504.02930038375
1529.3345015376526
1689.607967306675
1540.117138460599
1598.4613199990583
1714.1402942297511
1697.485891152752
1685.8061865374402
1584.8736592297557
1722.436355768368
1639.5488069222247
1493.1712523066972
1557.959235768318
1721.129527691251
1557.8953080760252
1485.5247807681872
1676.8890630759915
1614.2421746144514
1637.2155561528864
1685.107002306874
1488.5244076914205
1717.1137565373413
1688.8732861528867
1613.2056430759928
1565.3693561531106
1607.0224257682198
1620.1575957684556
1573.0025453837425
1627.1832246143674
1482.4307757684294
1570.8724380759415
1624.153863460575
1712.552854998896
1573.6200838453365
1548.6232976914948
1465.4444607682326
1675.7335315376506
1752.2229453836505
1646.0876149991252
1638.4684573068218
1701.9774692298731
1653.8654211529715
1617.3158353838378
1528.328896153063
1551.4366457684364
1526.9795473067911
1480.427235383819
1805.0465457683817
1581.8066376912066
1650.6772596146632
1679.2258353838179
1652.226505768283
1645.9028492296025
1499.9444961530182
1635.9633784606938
1663.37773499915
1646.0227580760186
1561.709156922064
1687.1498092298732
1714.0634534605008
1635.3601807681011
1535.743804614736
1648.8231323069872
1724.3551369223003
1706.6845169222731
1695.3492630758553
1633.8206684606707
1766.9949346142805
1541.6833069221816
1405.0765653835745
1479.8905115376624
1611.3655349991197
1603.354468845209
1532.224316537625
1738.9983934603674
1564.9109849992228
1637.5457934605333
1654.8412638452862
1465.0888565374973
1739.6163738452328
1569.69262499925
1728.8672138450054
1688.276180768184
1540.5865534606987
1607.0205796145772
1658.297756922229
1593.438182691361
1562.7410661528872
1570.9420049991206
1719.6294565375918
1532.5321649992152
1682.1368192297045
1667.0154373068704
1680.7120869222574
1452.4171942299267
1622.063024614369
1791.428031922221
1586.9630688450789
1733.4181042298749
1600.5775188452992
1571.2964257683823
1612.4453803837155
1609.2393488453101
1735.1033784604497
1617.61253346052
1624.381764614671
1696.4916584607208
1617.2173715374431
1703.522495768285
1646.204056537503
1554.3095876916157
1602.0758007683753
1482.5067934607032
1551.5169326914154
1541.8689534606074
1837.3893811529456
1595.38977346068
1592.3579649990968
1662.5937738449695
1583.419876152889
1541.109441152993
1667.4071207684567
1731.8014834605078
1620.4743946145454
1784.768319614361
1568.6258111529871
1558.3465180757655
1581.805634999073
1617.7470057683147
1658.5395126913277
1594.1607296147276
1533.8488496145799
1510.1017815378275
1464.9346857685046
1504.173924614619
1552.6476607684588
1516.9545165374802
1628.0552473067537
1579.1200430758417
1632.881703076048
1638.666159614507
1661.92107076831
1633.2325515373473
1671.0728996144471
1757.2680376913781
1558.378929614491
1672.048122306837
1730.23881692224
1683.3778438452655
1704.7649449988626
1505.5382853836306
1503.198056922412
1681.9683807683602
1502.3516969222835
1618.9807080758162
1654.6547961531708
1651.2676965377943
1649.3862592298528
1633.4597407682993
1665.7630523068606
1733.0379734603537
1601.9272230761248
1547.2320865374575
1645.5384542300628
1690.833296922101
1640.560543460581
1472.6403753836903
1676.1484061528429
1487.6650865376757
1651.167021922139
1581.9626796142707
1639.8266965375478
1642.1397715373555
1476.2985265374875
1595.2222976913934
1691.9770576916637
1571.749841152966
1804.6899611526453
1561.1657596146817
1633.3265803836543
1610.8538015374952
1629.3026919223364
1541.4808599990515
1497.9646926913379
1701.2039034605998
1599.518411922432
1635.1692769218607
1659.5046219223018
1598.4920703834707
1672.386654229689
1746.7532442299032
1710.2532811530596
1641.1378773070542
1644.1849676912075
1612.688528075934
1593.8925338450995
1737.6993326911065
1718.9570688452832
1666.4070730759167
1441.661584999243
1568.8198888453035
1580.2289523066236
1536.0207588454339
1540.4622769221676
1674.5904119221577
1621.6090846144402
1617.9220273067515
1569.9145126914832
1565.3395884604934
1551.3222761530287
1515.5635734608059
1577.736663845366
1566.4539380760652
1642.687800383606
1663.4257057680688
1689.9967273068476
1699.3467446145046
1528.6063419220484
1573.7699015376504
1509.1062246146475
1458.6717096146424
1480.4978746143536
1772.354316152793
1710.1753503838477
1607.7759038451768
1508.5157492297171
1639.8223903835794
1614.3417526914782
1614.901090383947
1618.27577884532
1537.808952691284
1722.938419999042
1719.4418149990654
1678.5723069223789
1580.1907073067298
1536.8940165376061
1390.9326076914572
1615.2416215375627
1574.9135530759306
1542.2602030758587
1516.215502306904
1608.0506623069032
1669.0212330760007
1704.215919999282
1557.2207153837737
1615.3517503838623
1553.9027349990267
1696.6183834607045
1757.2812292299984
1636.7557838452535
1752.7320976913315
1509.9110592300801
1517.118277306572
1575.0857053838834
1634.8916130760795
1572.1274857682301
1499.2592019222902
1636.6770211529026
1483.4497946145257
1550.0593092300294
1741.3537757683885
1638.0909611529405
1590.4919765374018
1694.8471023067054
1689.245140768376
1633.5491103837655
1631.370538460526
1580.6149965376528
1565.3780111529152
1585.5324457684865
1634.019140383671
1557.703163076073
1621.0130626914615
1632.1409192298613
1451.6758565374882
1591.5924326915497
1442.3778084605387
1615.2182257683883
1598.3980523068162
1473.2043992299473
1564.8051746147682
1613.1775357683696
1757.2676380759065
1535.3789696143517
1668.0099769221763
1629.1665369220023
1769.3215096143288
1708.982380383689
1560.264929229962
1566.2877788453259
1511.5586880761193
1706.7928461529182
1676.8129946145286
1534.7958865376222
1592.9081623068828
1622.0958519222756
1567.9214953837989
1559.8202869219683
1623.269578076264
1675.8254407682305
1638.1122184603
1553.2419319222204
1590.2188292298658
1650.506320768101
1671.2178515374633
1678.4273676914013
1433.1872692299671
1555.6743519222757
1526.9429073068216
1626.8232411527695
1662.3888473068819
1457.4200723069735
1615.4156742299076
1601.2622999990615
1476.8121392299436
1578.324972691313
1622.6007003835634
1543.2536565377748
1576.7423480759514
1681.0527299990358
1639.0515026911626
1589.3270376914784
1598.9313023068244
1582.93845346066
1557.4033265377043
1565.827213075843
1652.1962873069
1729.9621719221805
1613.8143465376509
1706.3344034606869
1618.6732642299392
1650.913546922348
1617.5745496144555
1710.1069765375594
1560.2974473067636
1559.681873460831
1581.0186011530848
1769.9799546143704
1634.6561403835012
1609.6823134606059
1668.1320338450828
1696.3927719221608
1715.7932565375409
1553.1031580760578
1572.0242319222289
1567.2437723068242
1587.6698203835522
1515.1536319223069
1655.302780383815
1757.9073184605845
1715.8121657682645
1754.9040649989154
1517.9540646145551
1639.987111922364
1511.976311153087
1631.4834907682657
1447.4152869220816
1516.2549984607283
1554.5017761529555
1737.5603257682806
1718.5133061528993
1549.9289626915997
1748.2448003835816
1569.4204565375787
1598.7867876916976
1480.2402734605848
1680.9641303837295
1644.7793699994284
1536.3524411529927
1710.301751922081
1545.636490768514
1606.9407149992123
1715.983842691275
1486.8095026914798
1604.350238460556
1622.8280184605185
1658.0247242299592
1623.4474515374466
1553.8761869221958
1620.3852165377007
1756.3230680759837
1704.8174742299
1657.5471584605748
1716.0729669221496
1683.9877269222254
1556.2261999991008
1730.2501815374796
1427.5007515378306
1546.719463845351
1558.8200076915487
1683.4484938449943
1608.4811007682426
1618.645145768353
1523.5882642299662
1590.1291823068645
1511.8402884607433
1674.7322953833966
1663.7306969221927
1525.9535715376721
1580.0484246144617
1496.2161184604515
1635.787841537589
1621.5493126914691
1604.5867888452551
1542.2766080763065
1619.2077757684665
1779.3835134603619
1524.5030123069614
1646.3424311528142
1633.5132457684172
1664.4919780759717
1612.806301153008
1683.0368646146685
1483.2406157683363
1786.620216922133
1594.4699988451807
1636.0054003835703
1673.459177691559
1707.0794642300953
1508.4879873066802
1602.3355880759245
1538.1154388452685
1710.9328138452142
1709.4342638454048
1633.838308845318
1511.86469807606
1464.8201761528976
1626.2136315373048
1628.0449503837383
1685.9900619220016
1561.4841269220506
1632.3196753836535
1531.4977580761104
1519.2995399991805
1617.3015073067877
1527.8658965377533
1618.8342549991423
1690.0331976914895
1613.439674999175
1613.5713276914005
1696.6406884606513
1735.6225642296313
1632.7732857680992
1563.7747407683917
1661.823671922305
1602.472544230065
1688.6323176913447
1609.640873075836
1560.2899730760685
1577.4222980760815
1503.6619776915288
1640.7621034604415
1601.627104229938
1708.3925080758668
1539.7121815375558
1696.1438476914825
1552.5649134607556
1676.292230383667
1638.3779257684066
1635.4746603837405
1615.9058138449973
1465.288564614566
1385.071679230026
1618.6246623067755
1622.732998076261
1545.2470392299904
1721.5645776914812
1621.6464096144705
1506.459222306875
1644.3479988452075
1735.714079614639
1686.2413473064953
1761.2857061527147
1526.3821757683324
1554.3531665377047
1582.7846853836509
1547.534273076111
1620.0843615375918
1725.7974615374076
1525.4492246145317
1552.128491922337
1525.3120865373942
1439.2693330758832
1576.9663642296707
1635.6655726913395
1559.1263473067631
1653.376542691208
1544.3577376912997
1583.0737753836424
1594.6060546145404
1614.5322442299423
1559.0823726915091
1808.8401303834703
1689.9973380760919
1589.8674430761441
1742.3129265375246
1554.174272306711
1566.394250383901
1617.2021949989155
1694.3027899991232
1549.1870365375596
1565.8431553839112
1660.2212561526871
1586.5057388453797
1581.1867030759986
1562.7480165375944
1597.6412384606535
1739.5664561528736
1619.4435488453346
1587.436565383649
1692.6964096146535
1398.679866537601
1569.0262830760141
1696.6494115376076
1582.626859999088
1644.870016537633
1572.5257365374118
1664.1118138452441
1655.6769857681556
1700.1326207684297
1680.8844861528357
1560.7481176916392
1611.8324538452746
1559.0471384604666
1570.5897465373607
1614.243185383879
1695.8352634606124
1640.1986761531568
1624.803734999144
1593.4332519223055
1698.1312892300064
1684.2780642296134
1610.653136153071
1556.8159715375432
1652.1882280760274
1582.091363076046
1595.502722306943
1667.1265442298704
1680.9192442299063
1513.300188460784
1573.2261965374362
1615.2089949991334
1527.377746537502
1633.8104469223401
1609.4091723068707
1606.6974065376787
1540.9248607682716
1553.5793269221742
1623.877825383729
