Lead Times (weeks)
125.60892857139065
143.3232142856154
121.58928571426193
125.43333333329659
125.15476190472643
126.28869047615098
143.4553571427577
130.2946428570894
118.16011904760775
133.4398809523164
127.16964285710024
121.44523809521503
137.00714285706658
119.5839285714118
112.32619047619895
136.44285714278215
134.60416666659762
138.30595238087105
116.15773809523377
130.29761904756555
111.58035714286814
144.30416666656458
116.15297619047193
126.17678571424646
121.46904761902421
129.00357142852292
132.43035714279617
128.01726190471666
123.1595238094952
119.31369047617487
116.47083333332722
134.02559523802907
173.29285714265475
125.04761904758375
117.18988095237269
117.3321428571339
123.18154761901869
137.58333333325422
124.04702380949199
143.00476190466486
115.5988095238064
126.00178571424762
109.00773809525882
139.3202380951531
120.45059523807556
126.18095238091307
124.44107142853802
118.46547619046322
127.01130952376782
120.57857142855127
121.17142857140672
115.3011904761889
115.32142857142671
139.04761904753525
138.57797619039368
124.47559523806133
123.61071428568327
138.5845238094412
121.15595238093076
131.3053571428001
123.17083333330456
128.3202380951912
121.0476190475976
142.00357142847787
126.29583333329373
124.59880952377522
143.3232142856154
123.30595238092303
118.5744047618916
136.0345238094506
156.6184523808069
115.57321428571153
122.60059523806783
120.46904761902768
135.61071428564168
129.44166666661593
118.0089285714181
119.57202380950721
122.30357142854557
157.29583333318632
138.44404761896567
126.46011904757844
125.31666666663023
121.59583333330946
122.30654761902171
120.30178571426681
142.042857142763
121.1690476190258
125.43095238091567
123.31666666663716
125.4517857142487
111.4577380952495
135.42976190469057
146.59761904750854
131.44226190470422
144.02619047608965
124.28690476187222
136.5976190475432
118.0130952380847
117.57797619046644
126.04702380948505
121.57202380950028
124.0148809523496
118.0434523809414
132.3208333332726
118.61190476189105
130.4464285713743
111.31130952382166
114.59583333333372
135.0339285713588
128.01666666662143
118.00238095237057
126.58392857138755
115.03809523809473
116.45238095237511
116.15535714285285
141.1666666665756
165.60535714268067
137.1660714284942
126.44226190472156
117.59166666665672
116.32321428570893
116.59107142856494
133.59523809517265
127.0452380951959
124.0351190475874
110.42916666668195
117.02499999999274
122.32738095235474
125.16249999996441
121.17559523807333
122.47321428568735
130.33214285708885
121.61369047616634
127.47023809519388
122.1904761904506
120.60119047616999
131.61428571422692
129.57380952375826
126.57202380948296
122.43809523806881
125.44107142853457
137.01845238087594
126.1874999999606
130.58928571423075
128.1880952380489
114.57559523809591
127.47499999995571
124.590476190442
114.0119047619081
137.31666666658865
140.4494047618158
156.30714285699915
118.28630952379778
121.03035714283595
116.1523809523767
128.46249999995243
144.44583333323058
110.18809523811126
128.18928571423936
123.57916666663611
124.46666666663289
133.61904761898182
130.18928571423243
127.4505952380513
126.15952380948481
126.32321428567428
126.59999999995874
171.61309523789788
115.30357142856982
115.03928571428519
167.60892857124514
123.44999999996993
136.18154761897364
130.02976190470955
140.323809523721
131.00892857137305
116.58333333332696
120.58749999997971
117.15535714284938
121.185119047597
145.03154761894325
124.15535714282512
135.2928571427864
138.00357142849174
127.16428571424318
140.14583333324603
115.30892857142689
125.6017857142479
133.1523809523178
122.4660714285446
124.33333333330012
111.18869047620302
128.4416666666194
117.61249999998975
129.47499999994878
125.57321428567688
127.01666666662489
133.4357142856498
115.46071428571179
125.18214285710698
120.16249999998175
134.45773809516982
119.02380952379536
120.15654761902945
125.15892857139303
119.03154761903335
128.2880952380488
129.31904761899727
141.57976190466897
124.29999999996727
115.44642857142628
126.18690476186536
120.58095238093219
125.42976190472521
122.32321428568814
125.59285714281945
133.01607142850887
113.43928571429045
117.01309523808816
123.43035714282736
118.61190476189105
121.5744047618812
120.58749999997971
141.162499999909
126.57202380948296
128.14523809519238
119.61547619045896
121.18392857140654
148.5874999998827
115.03511904761858
115.1833333333321
135.01249999993055
141.29107142847994
142.5755952379989
119.15714285712814
118.15952380951252
120.155357142839
128.61904761899916
115.59821428571117
122.46904761902074
120.6095238095032
133.01428571422318
115.1589285714277
136.03333333326015
122.15178571426068
142.00952380943016
136.18630952373547
122.46309523806845
122.1845238094983
143.47440476180503
131.42916666660918
119.32083333331762
127.32380952376604
138.3029761903949
118.43928571427313
121.59404761902377
117.03988095237348
126.32619047615043
117.60595238094223
119.57559523807859
125.3261904761539
131.4398809523233
116.18511904761432
125.58095238091487
138.43928571420383
131.43869047613285
123.47619047616003
130.17916666661353
154.01309523795996
109.60535714287471
117.46071428570485
145.60773809513088
127.46011904757498
126.61309523805379
126.30297619043648
110.3166666666822
122.30892857140263
126.03273809519955
126.0297619047234
129.1589285713792
113.04345238095873
120.01190476188731
144.4583333332304
131.04404761899158
142.1821428570481
121.0172619047409
126.03035714281863
119.60357142855437
134.60833333326423
116.58988095237449
140.04702380943655
128.18869047614413
144.17559523799363
115.47559523809252
119.0386904761761
164.18749999982893
124.15119047615852
134.44464285707477
128.43511904757187
117.61369047618021
135.57380952373745
126.45892857138799
126.15476190472297
119.30773809522258
116.17023809523359
128.59523809518998
127.61249999995509
130.58571428565938
136.58214285706723
106.18452380955374
120.30595238093342
134.020238095172
133.32976190469756
123.04107142854316
139.018452380869
149.04702380940537
112.02023809524823
147.4363095236965
114.5773809523816
132.0357142856549
130.2946428570894
140.00833333324664
122.60119047616305
118.46845238093937
123.60892857139758
118.01726190475131
144.44761904751627
111.18035714286981
126.00714285710468
129.6089285713768
127.16904761900501
130.5940476189926
127.59940476186004
139.5839285713425
118.46964285712983
121.58630952378579
139.16249999991592
121.46785714283375
168.57619047600406
157.59642857127997
126.03809523805661
128.44107142852417
130.16964285708985
145.01785714275297
121.00773809521723
109.45892857144688
128.57261904757127
130.31785714280335
133.14702380946073
140.28988095229292
129.47202380947263
134.0041666666008
109.04226190478212
134.4369047618368
143.44107142847218
125.31071428567793
147.1892857141735
118.61607142855766
138.29166666658554
123.43571428568443
126.31845238091245
132.44999999993874
131.33035714279973
135.17261904754866
122.01071428568991
120.15059523807716
114.15714285714546
126.45952380948322
119.45714285712654
129.4309523809018
131.0404761904202
123.17857142854254
118.02083333332268
125.30773809520178
116.03749999999603
139.1845238094394
134.1738095237426
124.3166666666337
128.33333333328625
149.32261904749936
125.28749999996398
140.2994047618166
121.00357142855063
133.1886904761268
123.17678571425685
136.59940476182888
118.18214285713124
121.29166666664445
133.59880952374402
136.59047619040044
128.60714285709457
122.59464285711553
126.58452380948277
134.1499999999334
