Development Costs (thousands),Lead Times (weeks),Quality,Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
1951.3931171809395,189.61190476164506,0.7728459199760409,0.19209164755887564,8.692307692307692,0.0273972602739726,0.6951694700840123,0.5704956625487774,0.6519856330022973
1090.2663190362512,98.01250000005876,0.7492101387138218,0.3574703979396828,5.538461538461538,0.0547945205479452,0.6612707537822701,0.5190821197510127,0.6952707352145255
1525.3844470478748,141.0148809522907,0.841750075420823,0.24234161121001593,6.3076923076923075,0.0,0.6929533264589314,0.5626786691803701,0.7065859841957197
791.5283892178836,68.17738095241508,0.7996048416229936,0.47912148658418285,5.230769230769231,0.1095890410958904,0.5686841222564866,0.48274520294767187,0.6733312966339352
1391.0887864520862,123.4696428571125,0.8929247817928924,0.2705907796558979,8.076923076923077,0.0273972602739726,0.6589071746503579,0.5349351386249077,0.6751224131344338
1879.774436545958,178.18869047597087,0.8921486589486644,0.19382707567551843,9.615384615384615,0.0,0.6948690726456976,0.5841118320473719,0.726678057408907
1857.5721743605304,156.00714285700073,0.8814848320224864,0.20106499692240956,8.76923076923077,0.0136986301369863,0.7057034485916237,0.5671935040766791,0.7248854585623096
1895.8983655700104,169.0434523807647,0.7667356432454605,0.1932615896877959,8.76923076923077,0.0,0.7028031987718305,0.5737965294080585,0.6606751838259892
1071.506123514871,93.15416666672236,0.7171613932091823,0.36271051161310575,5.846153846153846,0.0410958904109589,0.6371287833017444,0.5133949085561839,0.6470904879479422
1283.164995808771,130.1827380951849,0.7842322312651507,0.29704951479149344,7.230769230769231,0.0,0.6559326729075899,0.5395977108228608,0.7523676470927385
1604.6442235647871,145.32916666656075,0.8606039119705039,0.22841160585540954,7.615384615384615,0.0958904109589041,0.686022771219307,0.5657510665364239,0.6782365296036655
1342.9195612097024,131.44523809518037,0.7295503752961532,0.2873592467712322,6.384615384615385,0.0821917808219178,0.6700913982837979,0.5078770862576342,0.7251902984522505
1319.6986153476173,132.44761904755782,0.7371612862644691,0.28948075029709347,7.538461538461538,0.0958904109589041,0.6344390327002285,0.5416812541327123,0.6548300925036172
2261.0904115986323,208.2976190472953,0.8745855024480965,0.16662204572124872,10.923076923076923,0.0273972602739726,0.7073837439165087,0.5924485092254921,0.7437830318459973
1913.427379894994,188.31130952355488,0.8869284295836897,0.2020476054931486,8.923076923076923,0.0821917808219178,0.6777308913569757,0.562980613017657,0.6578041100549892
1471.5872295033082,135.2928571427864,0.8482429096269761,0.2587346444429075,7.846153846153846,0.0136986301369863,0.6617584723180935,0.5414700057373693,0.636236033694018
1536.5968303658276,134.3053571427897,0.7288788573067387,0.2453156623356826,7.461538461538462,0.1095890410958904,0.6683182348429444,0.5565254378335154,0.6385147379176754
1854.528970942772,188.60595238069624,0.7573792124269557,0.20792061096596007,8.923076923076923,0.0136986301369863,0.6736956562489005,0.5752462933255647,0.628257844347261
1243.0283254911972,108.15297619049964,0.826636686960264,0.3090305191798537,7.769230769230769,0.0547945205479452,0.6335202937094554,0.5302376030940813,0.616910084800114
1633.1308256574775,155.32976190462134,0.7782542445045549,0.23019721294077175,7.769230769230769,0.0136986301369863,0.6890351433207933,0.5606562935608993,0.6671561623376724
1407.1474823241974,120.01904761903006,0.7777213820463651,0.2711329860942836,7.6923076923076925,0.0273972602739726,0.6743153923552946,0.5348997088317784,0.653063012234969
1417.8957605140154,136.31964285706826,0.858071795726625,0.2666171161603007,7.3076923076923075,0.0,0.669349209984123,0.5612725765018942,0.6708516747395765
1244.6767355808356,120.61428571426504,0.7387115144448638,0.3050463632951325,6.6923076923076925,0.0,0.6460455585108726,0.5507231122242497,0.7059323671471422
