Development Costs (thousands),Lead Times (weeks),Quality,Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
808.2877372332608,73.30297619051476,0.8140470762543855,0.45573309630611597,6.923076923076923,0.3150684931506849,0.4854715079025318,0.5331671150185588,0.6206925258383387
686.8711374155963,72.46964285718082,0.7625652797389275,0.5430232843437706,8.384615384615385,1.0,0.32450168816586805,0.5258017380600394,0.6753016570604462
1142.8594615039638,107.30238095240709,0.7735299082415624,0.329822959318893,9.153846153846153,0.0958904109589041,0.541039914137967,0.5419815207666145,0.6753581126165594
1125.2625295836397,109.30297619049539,0.8617302002294636,0.3283332098124548,10.923076923076923,0.0958904109589041,0.5201124784170711,0.5384171978835096,0.6955897546630444
937.4002587735345,79.61785714290136,0.7854804311175585,0.3980234889716814,8.76923076923077,0.2191780821917808,0.45468504793208997,0.535024196636232,0.7359419237210667
1102.1818968835978,108.0059523809766,0.7338261351936777,0.33914918343629646,8.846153846153847,0.0,0.5488445093546955,0.5484039965567827,0.7033911156162662
1119.7765785762383,94.03392857148503,0.8252764976147227,0.32772030283795406,9.153846153846153,0.1095890410958904,0.5330394965664818,0.5603077254136557,0.5998240394005349
1053.3325947392386,92.31845238100746,0.770474520068735,0.36038782061680114,9.307692307692308,0.3287671232876712,0.502413091964789,0.5564731862325637,0.6632862752807998
908.8028743840421,79.17261904766268,0.7816338287531724,0.42484033933851195,8.538461538461538,0.5616438356164384,0.4936318351663024,0.5227917421791412,0.6979997160314474
991.1021012666963,93.14583333338899,0.7421387174535011,0.3780303159184545,7.384615384615385,0.2328767123287671,0.5316001321047135,0.5054019341186513,0.6635241587103853
851.3550697466479,81.18392857147398,0.8547294160102907,0.4310939601239843,7.153846153846154,0.1232876712328767,0.5170638594639121,0.5402693424873255,0.6322816866896896
817.9202024793484,72.18630952384714,0.8694606996645008,0.4552341174784714,7.153846153846154,0.0684931506849315,0.515255985273636,0.4979617367295746,0.6226368117308303
1383.0489734287546,123.18095238092346,0.8858634525261978,0.2686572535656694,9.76923076923077,0.0821917808219178,0.6070849194642651,0.5645225521593222,0.7184006845990096
691.6728107354858,69.0017857143204,0.7635534781706801,0.5361100962123787,7.538461538461538,0.7397260273972602,0.37477578433992814,0.5105192164439037,0.71498235735985
1071.270770949493,99.45714285719585,0.8478565248937135,0.3469294586213265,10.076923076923077,0.0684931506849315,0.5029748447705361,0.5598142325340313,0.6779575973449659
1180.0468458145808,118.15833333332206,0.8940303829154408,0.311666596411257,10.384615384615385,0.0684931506849315,0.541518957019557,0.5331970725911078,0.7016325876781244
794.5487361882325,67.58988095241467,0.7838009966815171,0.47056185533988176,6.769230769230769,0.4657534246575342,0.4854696611718632,0.5205623439756956,0.6494655314515374
1183.1752976483945,102.45952380956636,0.9104198136735895,0.3094274549069206,9.076923076923077,0.0273972602739726,0.5956861276923028,0.5351396648039868,0.6795072721408528
1105.7017441384132,103.47440476194363,0.8176485042309628,0.33584637698675013,8.538461538461538,0.0821917808219178,0.565529681591769,0.5682269334599889,0.7203884473558231
1567.5974709754355,151.45654761892044,0.8887531765957106,0.23515155363614768,9.76923076923077,0.0410958904109589,0.6394938823053167,0.563891471557064,0.6820442866067243
1591.642291894905,134.0380952380289,0.8765733350963743,0.2331252950120288,11.538461538461538,0.0273972602739726,0.6199595944661632,0.560029351151346,0.7093561142184208
950.9934372719431,86.18869047624023,0.8420052434870012,0.39210833362801617,6.461538461538462,0.0,0.5828270827274854,0.508192771084218,0.6880981364883202
1205.352085077424,106.28630952383935,0.7552656268414477,0.3104647265820291,9.692307692307692,0.0273972602739726,0.5860586354695025,0.5157881672955177,0.7282263910741764
1362.5693106111792,137.4309523808741,0.8515620050123572,0.272158332414571,11.23076923076923,0.0,0.5534653093775763,0.5695122140115496,0.664739745932008
1321.8130678428984,122.4357142856879,0.8760274450250236,0.2792842464034862,11.076923076923077,0.0821917808219178,0.5482332410163037,0.5656724146038344,0.6749640729389687
873.2901941200511,87.32083333338409,0.7397099048843602,0.41197327660213356,9.153846153846153,0.3424657534246575,0.3945532303968971,0.5546386379423734,0.7098706122474974
1392.3472012766204,121.32738095235821,0.7609081411852738,0.2625956556868198,9.615384615384615,0.1232876712328767,0.6044812048669774,0.563912327464029,0.7236934919272048
1503.6678016236008,146.42916666655722,0.8674685249454406,0.24644803262768333,9.923076923076923,0.0,0.6435416919099978,0.5468760822879272,0.7132416791615896
1072.3715764994622,104.57261904765441,0.8667533734504294,0.3480030806469752,9.076923076923077,0.0958904109589041,0.5188472225244544,0.5448364703350747,0.6845466795965964
1829.3934065604117,180.15833333310724,0.8835886352457257,0.19380915343373073,12.076923076923077,0.0,0.6470236902304676,0.6031603737740056,0.6888929967430124
1151.3275708384858,107.45357142859675,0.8081613241791469,0.3183082038639343,8.538461538461538,0.0547945205479452,0.5683508695107828,0.5239080005029818,0.6264969413475608
770.7094858410976,73.29345238099091,0.6886317868241664,0.49484352773826706,8.846153846153847,0.8904109589041096,0.3906221061119184,0.5359959397200761,0.6493653652586261
1100.8233860838068,101.29880952385649,0.774335666352058,0.32796768732733456,8.23076923076923,0.0410958904109589,0.5654972343102375,0.5307043836638285,0.6750793295064549
942.8594266903676,87.44761904766992,0.7580543330740716,0.38880847308036076,7.461538461538462,0.1232876712328767,0.5251341159448402,0.5284916874143425,0.6739332654055182
911.770603918774,85.28630952385842,0.8182402792513567,0.4062625451626228,8.461538461538462,0.1917808219178082,0.5001488959506961,0.5191312349035544,0.6386633665309615
724.53832392944,66.61904761908058,0.7069433025340778,0.5237351507406759,7.538461538461538,0.8082191780821918,0.4034401082652532,0.514799542744887,0.6481063429603009
1353.9548807075291,121.29999999997766,0.8587086070272758,0.2679890477636957,9.23076923076923,0.0821917808219178,0.6212247097010142,0.5691930267994549,0.7021475774303325
1163.7875859701549,105.31785714288998,0.7770018132377965,0.3136315454737226,8.0,0.0410958904109589,0.5939322469550405,0.5696260747846685,0.6868305036171201
1472.187789692703,125.03333333329824,0.8672015177428597,0.2515398777186736,10.923076923076923,0.0136986301369863,0.5762267021342201,0.5472755578610579,0.6633827899687514
688.2201553646329,69.30000000003508,0.7715226177939057,0.5391051912568097,8.0,1.0,0.3243305003635748,0.5325367256718504,0.6928330674802863
1083.9223485322927,94.30952380958058,0.8107593650124585,0.3440179886795584,10.307692307692308,0.2876712328767123,0.4947940238870078,0.5470862588600817,0.6640927560668195
1012.3860731989635,86.33273809528802,0.7757356258715128,0.36628551571218293,9.846153846153847,0.4657534246575342,0.45603715163585284,0.5660112839794774,0.69531850860198
1496.374439270134,128.47499999995225,0.8605554557006209,0.24961439588661868,9.538461538461538,0.0684931506849315,0.6399866912287432,0.5624502362114939,0.6633810487431102
1350.50414856706,117.47083333332375,0.8716394935748584,0.2699351554448989,10.538461538461538,0.0958904109589041,0.577970844797501,0.5702477983494236,0.7382380250881879
1409.8672550575284,125.46428571424852,0.7950663312539399,0.2679892683980901,10.076923076923077,0.0684931506849315,0.5920845522074478,0.5392269002358,0.6833443111653741
820.2911736576249,73.57202380956267,0.7195298388628184,0.446448794693439,7.3076923076923075,0.1232876712328767,0.5103749836714342,0.5391788103334899,0.7022212293014098
906.9962906506869,74.31250000003946,0.7077143361752177,0.4121874532115946,8.923076923076923,0.4794520547945205,0.4745382806256139,0.5513957761222653,0.6743171165075146
1319.8985504031973,116.61488095237412,0.7993534994414733,0.27971789760521193,9.153846153846153,0.0958904109589041,0.6239116086645108,0.5006381290739664,0.6618973662288168
1322.137014670367,124.58869047615632,0.8528376681851827,0.2788322647675504,8.76923076923077,0.0,0.6403235279105743,0.5431056536194712,0.6864020025331856
854.428103250715,86.46785714290722,0.8110818382101385,0.4392870551504995,8.923076923076923,0.2602739726027397,0.4623805150397559,0.5190071772645131,0.5357040989563685
1086.1396019483416,102.2940476190912,0.8711503631684374,0.34105163080981343,8.846153846153847,0.0821917808219178,0.5658560069268507,0.5481453874969101,0.7321895370367145
992.1888924522804,89.4690476191003,0.7884151537086745,0.37359873041603814,7.769230769230769,0.2054794520547945,0.524228696734145,0.5579176726926077,0.7246869550035031
952.230850311198,88.32380952386116,0.7994148365597681,0.3841344479275956,8.076923076923077,0.1643835616438356,0.5210598271869074,0.5459348695177108,0.6190010946062284
1094.8499204541424,100.03630952386101,0.8760841400381323,0.3306898813427611,9.692307692307692,0.0958904109589041,0.5006891144599503,0.5487592401502044,0.654764261141048
1057.0840336505375,101.0071428571913,0.7679609048714614,0.3582516012007497,8.923076923076923,0.0,0.5152379853433416,0.5158886315747012,0.654511721703739
1147.0639698967277,102.04345238099684,0.726893289865666,0.3230693470829527,9.0,0.0547945205479452,0.5704338884320825,0.5453246728504613,0.699282103220654
943.3045256410436,83.17916666671378,0.7926738558845139,0.3925814977973983,10.615384615384615,0.5616438356164384,0.4117629187159793,0.5525628140696451,0.6578007190081219
927.7703662032692,86.04464285719243,0.8054727670409703,0.4012994769515169,7.3076923076923075,0.0136986301369863,0.5426224158611903,0.5259770603226541,0.7184715072709249
832.4592316977179,73.30178571432427,0.7114579566412865,0.45904844219452806,8.0,0.5342465753424658,0.4635131609848968,0.5233531705312279,0.6065154875223269
1281.1413591805333,124.02738095234942,0.8907086976753249,0.2789553368658126,11.076923076923077,0.0,0.5467618400293967,0.5722627972064849,0.7478953329748104
1100.3556727127225,97.32619047624992,0.8841764068423048,0.33244985241850766,6.769230769230769,0.0821917808219178,0.6457594119332084,0.5475476904048872,0.7123266548683067
949.6151946095772,85.17321428576312,0.793859431940585,0.3897855640214686,10.76923076923077,0.2054794520547945,0.39703013991077407,0.553663820979697,0.6626726814175544
735.5048628497842,64.46488095241196,0.7517785686748722,0.5070831819832874,6.3076923076923075,0.4657534246575342,0.4658956413515492,0.5127493960811622,0.6714641383469329
1378.0167610031813,120.1857142856957,0.8937717204838198,0.2642609231957683,9.692307692307692,0.0547945205479452,0.6204476844274025,0.5552093964292005,0.7012248360549943
921.7691403787026,83.44583333338073,0.7708678091702832,0.41152817485939197,10.538461538461538,0.589041095890411,0.4092730232066316,0.5326255955857135,0.6957316175993215
931.2720351581684,83.46190476195223,0.7811047256707089,0.4039817579076925,7.384615384615385,0.3424657534246575,0.5098761910780784,0.5498599780832042,0.7106300903282821
923.9412731250438,84.17559523814322,0.7678547137478152,0.41440406249424316,6.461538461538462,0.1917808219178082,0.5698310701853438,0.5027615932767342,0.5986407743430593
1466.3017094578404,138.32857142848977,0.8684955587897853,0.25018979524749063,9.923076923076923,0.0273972602739726,0.5878527551290809,0.56012242437272,0.7061404605092164
1043.8146804766102,100.32678571433574,0.7895448026895199,0.34520241062699236,7.230769230769231,0.0,0.5681181826619327,0.563406439765175,0.689047528880119
1385.1697951685144,125.1541666666312,0.8561299761606181,0.25980807225490754,11.846153846153847,0.1232876712328767,0.541119725274311,0.5877714677508188,0.699169555189124
1105.44283637031,103.315476190516,0.8306205720043011,0.336504780114721,11.23076923076923,0.0547945205479452,0.516154764517879,0.5566982698585313,0.6904047279707839
909.7716699081509,81.32023809528366,0.8044053344689991,0.41108866109333136,8.461538461538462,0.2465753424657534,0.44420489114045564,0.5323960438920399,0.6165969462671201
1275.4498198232586,116.3184523809471,0.8717845530990992,0.28879962439338003,10.23076923076923,0.0,0.535832109010399,0.5931622257045085,0.7280543829609962
1287.5102037765632,119.16190476188997,0.8463773943682206,0.29173768256532023,9.846153846153847,0.0684931506849315,0.5854197985108041,0.5288477826330876,0.6767719558032098
1076.050995543875,101.01011904766744,0.8078544281638805,0.3516033875726084,10.461538461538462,0.3698630136986301,0.48158231321776057,0.5319927766111169,0.6115686517426142
1335.4551749285702,128.61547619042778,0.8563979047914677,0.27533986405417327,9.692307692307692,0.0136986301369863,0.5933860558995402,0.5346908750452947,0.6685247612198141
947.135113872054,83.1511904762375,0.797724058509041,0.3952351097179095,6.923076923076923,0.1506849315068493,0.5620317421161122,0.5213527036515607,0.58771350811796
1082.4252516182498,100.17559523814609,0.8349191961852934,0.3458971766353219,9.461538461538462,0.0410958904109589,0.5255808453105371,0.5347005655684178,0.6910484594941748
1026.8724237145084,97.59523809529739,0.7920489427923072,0.3565076409400787,9.307692307692308,0.0958904109589041,0.49176721874140616,0.5333379135028554,0.6209124313745078
1275.15109681008,113.29702380952924,0.8174751645439736,0.2952161644125811,7.230769230769231,0.0136986301369863,0.659321096571874,0.5386539957527675,0.6801707346718238
1211.7210071572742,116.15535714285285,0.8223551517736055,0.31654484863749643,9.153846153846153,0.0410958904109589,0.6105718375207863,0.5263368830867173,0.6715249027447849
1298.8987294964684,119.03333333331904,0.8478135614403398,0.29051329235329976,9.0,0.0273972602739726,0.6312577442278284,0.5608292740877684,0.6736999238371235
997.5777882634078,86.0440476190972,0.7993444088085124,0.37788896831074364,9.0,0.1232876712328767,0.5163897372823415,0.5554344016507381,0.6850846847957863
973.3241223243052,101.32440476195136,0.8083683888020514,0.3801927892697099,8.153846153846153,0.0273972602739726,0.5294260345677841,0.5508203403645088,0.7050086273628414
1455.7785859575515,123.45714285711269,0.8419803727959846,0.25861163314593105,11.0,0.0958904109589041,0.6015280346758005,0.5655438818487761,0.7011929455006021
1082.784120287502,106.29464285717256,0.7632966674530113,0.3420815743730015,10.846153846153847,0.1780821917808219,0.4628853225189612,0.5572344623471642,0.6557196650326668
982.2059201364842,92.03035714291187,0.8590886576383221,0.3712456422633887,10.923076923076923,0.0958904109589041,0.45952267191055135,0.548211225919709,0.7307239194854027
