Development Costs (thousands),Lead Times (weeks),Quality,Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
895.6640353697314,89.16369047624273,0.8676376578482534,0.38404529465986753,6.384615384615385,0.0684931506849315,0.6473883368637378,0.46873372261989255,0.7694485027631282
707.2580893354866,61.17797619050425,0.6799413966252472,0.5026626139817616,6.076923076923077,0.589041095890411,0.5898205239203956,0.4572152783849298,0.6773640233848132
956.0159863772709,80.17976190480643,0.8942626486771799,0.3653598281418358,7.0,0.1232876712328767,0.6609121294865907,0.46352499140067943,0.70562160082309
657.2961622425285,55.47380952383277,0.673305025591308,0.528739487126551,6.538461538461538,0.1506849315068493,0.5547531376490374,0.4638085624370843,0.6097802964577334
1773.4899252965356,166.59464285696308,0.9132891392863585,0.19466733453391136,8.615384615384615,0.0,0.7602412476697882,0.5067768450505942,0.7789244199056645
1167.7942729536437,104.16964285717992,0.8549712352707337,0.29561794652056456,7.615384615384615,0.1095890410958904,0.6862943838376744,0.4981860397621203,0.7371414637919516
1343.718261975734,123.44404761901764,0.753870450629523,0.2587920344481622,8.0,0.0136986301369863,0.7058523226608068,0.49185004976215974,0.7307473053593581
1142.8885204835271,100.03630952386101,0.8914889559313895,0.29999414502759186,7.461538461538462,0.0684931506849315,0.6904598991257946,0.47347036903484563,0.6633780446650002
935.4721898346835,81.01845238099753,0.7362522836703375,0.3814984566458254,6.769230769230769,0.0821917808219178,0.6471652079548296,0.46370925203095986,0.7283255625000729
780.4308320310712,66.15119047622277,0.6876002393211335,0.464523912499164,5.846153846153846,0.4657534246575342,0.5905156228460868,0.40535909406989457,0.5887667732501106
752.4198353509781,62.171428571457476,0.8437288217657617,0.46873142857144423,7.3076923076923075,0.1232876712328767,0.5664850755193183,0.42719317926872274,0.6789254333680405
743.4583611765955,57.29583333335801,0.6745823024197466,0.4815832100852268,5.923076923076923,0.2876712328767123,0.5978178186217763,0.4695698259872747,0.6545010613310935
1405.4589021620507,129.59642857137698,0.7811658250888454,0.24493764328817497,9.307692307692308,0.0136986301369863,0.7053796719405966,0.4847646028415044,0.7376973823480754
861.3668897273395,85.00833333338191,0.8783494133355952,0.40739348122938446,6.923076923076923,0.0821917808219178,0.6113018892052035,0.46390569580653745,0.6640300409605322
906.6654513719177,74.32321428575379,0.7533779745278912,0.38401180712542343,7.0,0.1780821917808219,0.6239392176239856,0.46315467387439135,0.6732799089251355
