Development Costs (thousands),Lead Times (weeks),Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
1014.7430803814536,75.29880952384981,0.3559685725604641,6.846153846153846,0.0958904109589041,0.688971025742749,0.4958366224441833,0.7431878355363831
1023.7242175056956,75.18988095242119,0.3410348401499309,6.3076923076923075,0.0547945205479452,0.7098457094753072,0.5221606262363215,0.7291514234693273
896.6350064689478,65.43154761907938,0.3878560774184607,5.461538461538462,0.1232876712328767,0.6930708019401969,0.5000296577497324,0.6676006540818837
1561.1111860133,137.46071428563556,0.22170678789101605,8.384615384615385,0.0136986301369863,0.7622275208784538,0.5292180885612984,0.6983362527419463
1282.3134223260686,102.5738095238518,0.26588308072976075,7.230769230769231,0.0,0.7579017469151473,0.533296101271345,0.7414320664627981
955.3428241747013,73.1803571428956,0.36916660922318306,5.846153846153846,0.0273972602739726,0.6923469084154767,0.5008155719879694,0.6991405651007407
967.6370490598439,75.18035714289734,0.35986680276439603,5.153846153846154,0.0821917808219178,0.711501779916191,0.4926924689117104,0.708702578425873
1183.798301550449,96.59047619053503,0.29319796117425573,6.0,0.0684931506849315,0.7433958249412495,0.5381994603288468,0.7157111008732239
1062.410040951911,85.17261904766788,0.33210481931475383,6.153846153846154,0.0684931506849315,0.7017720025045355,0.5063957086859244,0.7408003716677294
1283.649650862195,98.1875000000576,0.27334863620606875,6.538461538461538,0.0273972602739726,0.7362652311701647,0.529485480178428,0.7119044781142971
1190.1904738184933,104.60892857146341,0.2973215160805921,5.6923076923076925,0.1095890410958904,0.7527744452231399,0.521222459133056,0.7322503729804198
1846.7384462019409,150.6142857141611,0.18818276895461394,8.23076923076923,0.0,0.7924437429588478,0.5721402088118844,0.7457864630483582
806.5367219826453,60.28928571431297,0.4525341316856921,5.230769230769231,0.3287671232876712,0.6713871315744107,0.42217997804509705,0.7091501800227232
1446.9810837949212,105.46428571431781,0.23768151502282064,8.153846153846153,0.0547945205479452,0.7428540153362138,0.5352815238262192,0.6725606818399276
