Development Costs (thousands),Lead Times (weeks),Quality,Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
2036.1701337015236,165.0464285712547,0.8830881900178368,0.17889255395710674,10.076923076923077,0.0410958904109589,0.7582235982316594,0.4867200384821236,0.6083441501068422
1361.3623996683586,101.04047619052415,0.7163501977382936,0.2726855452561492,8.0,0.1506849315068493,0.7052724742845697,0.4633442288914742,0.5430480259175758
1243.5988523751384,97.2964285714879,0.8058604866051806,0.29358227656368446,6.615384615384615,0.0958904109589041,0.7235553379782084,0.45367231638424793,0.6855833745494149
1619.5589545938865,116.16428571428129,0.8504013463516917,0.22485610341653275,9.076923076923077,0.0273972602739726,0.726038349816326,0.4773222268919992,0.5919660479465135
1344.0294720862917,110.02380952382654,0.736089187766337,0.2711519881549355,7.6923076923076925,0.0958904109589041,0.7040934018710927,0.47199245703496207,0.6020793336715065
1882.7542528498336,158.61726190460953,0.8448920187690738,0.19207286828664177,9.846153846153847,0.0410958904109589,0.7568143466560616,0.5028583366565763,0.6581779927785427
1521.0079872778033,116.00119047618703,0.8867510933034861,0.24045491470323208,8.76923076923077,0.0136986301369863,0.7248316327748261,0.493644687878708,0.6523209804751546
1464.6323101483556,144.02380952370874,0.7275405093799466,0.2551478337060839,8.153846153846153,0.1643835616438356,0.7268505919401228,0.4932974178747625,0.621040465755394
1776.705215668707,152.4428571427267,0.8435432226103158,0.2036607883032457,8.923076923076923,0.0273972602739726,0.7605792421240012,0.5148625569287992,0.6389488547666671
1625.9031979708063,138.46428571420347,0.86682551545881,0.22755408212480502,8.692307692307692,0.0,0.7300247940127247,0.4733101524584707,0.6275253637323023
1395.083248073897,128.30892857138184,0.8201728500271773,0.25823984223730456,8.0,0.0273972602739726,0.7044216301389088,0.49254260622853896,0.6636800864179676
1645.7680168270394,141.6065476189543,0.8549340791415732,0.2188142179898931,8.846153846153847,0.0136986301369863,0.7242429590339357,0.5009461190003553,0.6213718749414245
1255.3063144336338,97.16071428577347,0.8638912948160464,0.2903658900429844,7.615384615384615,0.0684931506849315,0.6853702593610917,0.4503715498936304,0.6212711654468173
1102.2630159398407,88.31309523814683,0.8170219153704582,0.32490592120419964,5.615384615384615,0.0958904109589041,0.6896383395421385,0.451137852394718,0.6133110355692772
1343.5127032012317,119.61547619045896,0.8403486510209582,0.2743262084754502,7.0,0.0684931506849315,0.7090055866077539,0.47657071715271515,0.6509064267968384
1399.8127144972188,113.15238095238709,0.8823268636673207,0.26374998454689486,7.769230769230769,0.0136986301369863,0.7149632985711437,0.46671047332370963,0.6388802077364155
1309.554937768576,100.14464285719416,0.8315757658612838,0.284055748023004,8.153846153846153,0.0821917808219178,0.7021839244301958,0.4951152073732728,0.6086617348303704
1065.3374121144957,84.45178571433401,0.7343059192130422,0.3453337428668971,6.230769230769231,0.0684931506849315,0.6625827514321725,0.44661570843021126,0.5553184160576394
1497.36538346554,124.4505952380617,0.7840606561225171,0.24006976482476297,7.615384615384615,0.0,0.7426025175763644,0.4683056679722694,0.6358818049321927
