Development Costs (thousands),Lead Times (weeks),Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
1070.2298739740845,82.58809523814195,0.41653766230144024,4.615384615384615,0.3561643835616438,0.5869908546230057,0.5120677534891307,0.6457293937890344
1906.5465585779748,174.15892857122327,0.23995843201659045,8.076923076923077,0.0821917808219178,0.6527730244236412,0.6097263045378171,0.6589290953052829
1866.1059817760588,163.44464285697427,0.24976536643956745,7.615384615384615,0.0410958904109589,0.641068060428173,0.5989765722915954,0.6520175877395579
1471.9495529032629,120.03988095236309,0.3247315274880697,5.6923076923076925,0.1232876712328767,0.6272527732095113,0.6150677797582582,0.6442028043202895
990.583036282487,67.61130952384332,0.4750719079578227,5.230769230769231,0.4794520547945205,0.5483837211551931,0.509631957821541,0.5498228444123081
1591.5952774379907,121.04702380950238,0.29587537206658115,6.538461538461538,0.0547945205479452,0.6173886065303326,0.5960943081676195,0.641545419261567
1706.6866728064929,151.16309523796957,0.2807119546865897,7.153846153846154,0.0273972602739726,0.6767767995528202,0.5878259515831291,0.7000119150133517
1202.349667660042,89.4440476191002,0.37521398493030417,4.846153846153846,0.3287671232876712,0.6096142665494795,0.5938954992233562,0.7002620603494029
1374.404814625398,109.03750000002029,0.3417804207773156,6.384615384615385,0.0273972602739726,0.607176461298608,0.6016370432277659,0.6520429980923647
1571.3221527472458,116.00833333332979,0.2958486137593537,6.538461538461538,0.0958904109589041,0.6330020039950914,0.6022793469646026,0.6879309156167608
1716.722720661058,167.60297619029285,0.26518650401877386,6.769230769230769,0.0410958904109589,0.6641041719799294,0.5941155978739655,0.5751133158276182
922.7592235764422,65.5803571428891,0.5071627938258708,4.538461538461538,0.4657534246575342,0.5252363310648233,0.5525839383358502,0.584840204772356
1706.511242254532,157.59821428556566,0.28224578500002323,7.384615384615385,0.0684931506849315,0.6480589532681943,0.6240850235750931,0.6685195042319343
1952.5622536435046,161.61428571412299,0.23953791808505082,8.076923076923077,0.0136986301369863,0.6705494338831753,0.6275115919619881,0.6713097604965462
1519.768668864153,123.17857142854254,0.2981418918915291,6.461538461538462,0.0136986301369863,0.6375802623420534,0.5745105521138522,0.6920648701352912
2105.915121731057,195.6124999997195,0.22128953417279812,8.384615384615385,0.0136986301369863,0.690751780740973,0.64146945514498,0.6273841213677884
1106.0123531879992,80.31250000004466,0.4186828899044102,4.153846153846154,0.1506849315068493,0.6105886088273494,0.5696982413301608,0.7122105320080435
1907.2999470155091,171.1595238093289,0.23886684477564235,7.153846153846154,0.0273972602739726,0.6669844362771923,0.607725920166357,0.7050172188189822
2542.9551624139526,246.4749999995434,0.17791144625995045,9.307692307692308,0.0,0.7083992739560925,0.6309971206875116,0.7350244975991743
2157.7849206530764,191.14464285687887,0.2108256357063387,8.0,0.0273972602739726,0.6774784596040325,0.6163499550478791,0.6886336207029381
1972.0710371311186,157.58571428556584,0.24185555476726678,8.76923076923077,0.0136986301369863,0.6733944483523048,0.6182539790773868,0.6668931616626763
1923.7714641506473,166.61249999981996,0.23086468929972642,7.6923076923076925,0.0,0.6533776170685067,0.6086196334668869,0.6051846688663101
1947.325350821852,167.45535714267456,0.23797538705792937,7.153846153846154,0.0136986301369863,0.674654692080721,0.6308222234609148,0.6763476897972249
1456.481345979918,120.45773809521832,0.32510706865083183,6.3076923076923075,0.0,0.6274180574800359,0.5636792103264636,0.6323095055339562
2049.51161147273,166.46785714267784,0.22840073529368157,8.307692307692308,0.0684931506849315,0.6625018347755832,0.6237603851124802,0.7008504506664697
1776.6048310798838,135.16488095231068,0.25623571289951436,7.538461538461538,0.0,0.6414721965469542,0.6278823069612914,0.5972153127288641
1409.7901376153275,118.4428571428445,0.3195270656473745,5.3076923076923075,0.0821917808219178,0.6350867174799101,0.611965954605332,0.7218061506805376
1036.9253654229738,67.44047619050971,0.45552087397582425,4.538461538461538,0.1232876712328767,0.5728528217208676,0.5667804113247364,0.6177592155605899
2506.7116101731517,216.0363095234591,0.18493990827584733,8.846153846153847,0.0136986301369863,0.708193023413428,0.6054405337006077,0.6933904751404056
1520.949679750027,115.33214285714084,0.30049946450163495,6.076923076923077,0.0821917808219178,0.6186153931620945,0.5858728586401756,0.6604690884954684
1234.999850668561,92.61428571434118,0.3826413282452911,5.230769230769231,0.1232876712328767,0.5898774160168793,0.5560699588468982,0.6860857082066623
1774.726502680747,143.03749999990248,0.2588196167715657,7.230769230769231,0.0821917808219178,0.6457785253341302,0.5866596990517016,0.6143959508578603
2414.1566372512175,199.6095238092295,0.19632703242617675,9.076923076923077,0.0136986301369863,0.6914517579906306,0.629821456147291,0.7071501110385222
1477.6752474651369,107.59821428573889,0.30064648781126946,6.538461538461538,0.0547945205479452,0.6397815561163407,0.5724656234459158,0.6439919483490582
2197.811804824518,172.59523809503753,0.21584432444727142,8.615384615384615,0.0,0.674528085045081,0.6150192208801512,0.6319489410398957
1520.6380703695445,114.59226190476234,0.3086443687117787,5.769230769230769,0.0136986301369863,0.6344380750658696,0.6013013445161439,0.7489663764842674
1867.0025146382286,143.5851190475191,0.25122884121263866,7.846153846153846,0.0410958904109589,0.6437083802726439,0.6219689035679493,0.6625026308279407
2116.128709683409,181.43154761881686,0.21394637767050106,7.615384615384615,0.0547945205479452,0.6765090752120332,0.6458374117424,0.6891272826346464
1648.0709220287824,141.15119047609963,0.273466371026947,6.384615384615385,0.0273972602739726,0.6531390507847143,0.6026816376494321,0.7173367401258636
