Lead Times (weeks)
99.47261904767181
107.43273809526372
97.43214285720234
106.16428571431594
171.14464285694817
127.3309523809088
127.17559523805254
160.60654761888847
108.0363095238333
152.60357142844003
109.00654761906836
91.01309523814903
122.29047619045052
125.31190476186839
117.46488095237146
69.01250000003473
84.46250000004832
149.61785714273594
151.14880952368406
140.43869047610167
142.460119047523
89.02261904767114
117.46666666665715
136.29880952373523
117.61190476189452
138.14821428563386
118.01845238094177
125.43869047615365
101.00476190481038
116.2964285714236
115.43154761904555
169.17023809504994
83.03273809528503
163.15595238078524
105.3285714286041
111.6160714285819
148.4577380951213
117.44642857141935
142.1744047618101
113.29583333333878
139.4482142856288
161.01130952365003
116.17142857142404
105.03511904765323
98.44404761910425
115.30178571428414
86.59047619052637
149.0089285713107
108.58273809525946
106.29761904764871
132.5851190475572
183.01428571404995
118.4386904761779
132.32202380946305
160.1571428569861
129.33214285709232
145.0041666665627
86.61488095243122
171.03630952361502
143.15654761894976
149.60238095225998
133.026785714223
148.16488095226563
81.0297619048071
128.1636904761445
100.03392857148009
146.2994047617958
121.60952380949973
91.0035714286252
123.31309523806578
170.5982142855206
104.03809523813284
145.14880952370484
92.18273809529303
150.0142857141643
127.00416666662507
151.01249999987513
111.1660714285843
115.28749999999863
110.31547619049174
161.1583333331731
111.00178571429959
131.32142857137129
201.582142856842
132.61190476184254
88.00535714290831
135.30059523802439
148.58869047607317
118.00535714284672
172.59761904741845
132.58154761898584
128.18511904757275
101.30178571433264
104.61547619051093
121.30654761902518
106.44285714288608
110.14702380954043
151.03452380939862
129.580952380901
111.46369047620179
109.45714285716119
101.61845238099747
106.16190476193502
119.43095238093645
155.44583333319247
123.16666666663795
125.30773809520178
175.4726190474085
105.4702380952701
114.17857142857372
66.1678571428895
126.58988095233984
120.02202380950621
146.61607142846066
148.0196428570283
72.57678571432372
78.02797619051879
110.02559523811223
142.460119047523
96.60416666672556
101.60416666671196
92.58690476196013
77.46666666670895
139.14345238086858
107.15238095240788
138.3029761903949
77.44821428575649
142.14761904752478
168.59464285695617
69.00476190479661
157.44047619032847
145.1660714284665
124.2904761904436
126.02499999996157
97.60297619053537
136.03273809516492
149.17023809511926
147.03749999988864
143.3333333332343
113.5922619047658
104.43928571432164
103.29702380956388
139.4684523808666
131.01488095232534
129.03511904757008
112.43750000000823
137.0113095237332
124.58392857139448
146.01071428560675
104.17023809527515
152.43333333320302
94.47559523815228
125.29464285710674
147.4482142856011
122.14523809521316
110.18869047620649
191.04761904735508
110.44107142858654
128.00654761900253
151.04166666654137
116.30297619047113
138.43809523801337
186.0374999997535
124.46964285710904
158.28630952365918
118.02976190475113
119.43690476188874
135.44226190469038
167.61369047600698
81.45178571433141
150.4666666665428
84.29345238100044
112.58154761905514
87.310714285765
103.46845238099134
119.29880952379413
118.04464285713186
115.58035714285428
130.15952380947095
79.04642857147209
104.29285714289381
132.3273809523201
152.30416666653687
101.59642857147398
126.46547619043551
122.47202380949689
77.16428571432759
115.18511904761779
116.43333333332777
105.45119047622276
100.58154761909671
108.04285714288082
120.4392857142662
102.5738095238518
175.02261904741087
113.60357142857517
137.16071428563714
122.16964285711757
75.17023809527825
66.47559523812802
133.43749999993548
145.45416666656033
95.1541666667241
139.59107142848526
80.17619047623499
128.17857142852523
75.44880952385
138.31011904753765
69.45833333336866
92.5821428571982
141.47440476181197
103.02857142861264
90.45892857148208
174.00297619027177
123.15714285711428
162.02559523793207
74.03392857146771
118.32261904760678
139.17738095229666
199.03749999970847
160.61428571412645
116.0327380952342
89.01190476195681
86.61666666671694
150.18154761892515
110.15833333334979
103.15119047623128
119.30119047617505
95.46726190481978
133.15535714279395
143.61785714275672
189.6023809521214
125.04523809520283
225.2970238091412
132.46011904755764
133.28928571422196
100.16071428576535
142.01071428562062
117.30357142856289
123.03630952378133
142.16666666657213
122.18392857140307
158.60892857127632
169.0392857140981
