Development Costs (thousands),Lead Times (weeks),Quality,Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency,Seeds
1257.4173134944804,118.3190476190354,0.7592177774839418,0.28611125955202876,6.615384615384615,0.0958904109589041,0.7189647954217004,0.47047113470470986,0.6606534098258078,1721906533
2106.176064365771,184.3244047616638,0.875419432326676,0.16973652978841566,9.461538461538462,0.0,0.7718327293886335,0.5120234709667619,0.6580450868273404,2484594289
1462.1664387675971,124.43511904758573,0.8515840987720523,0.2463724653392033,8.153846153846153,0.0273972602739726,0.7333010796064557,0.49004278237440557,0.7388607142932604,2386803507
825.054135841857,62.15178571431455,0.7273579444273263,0.443259915541965,5.615384615384615,0.1232876712328767,0.6197929170468714,0.4534678966597279,0.636533506684128,226441976
1436.9680030175593,115.61428571428236,0.8447183883840237,0.24271458898563036,7.3076923076923075,0.0136986301369863,0.7177800071332381,0.47999838452347515,0.6462104611846803,4040208241
1273.333251539272,96.15714285720117,0.8744881234110675,0.27773856209133096,6.6923076923076925,0.0,0.7271344527434788,0.470550325684178,0.754058696575505,1921034719
1663.4982177448878,134.31488095231336,0.7436856188439596,0.22046076877119344,7.846153846153846,0.0410958904109589,0.7568897713896111,0.5121665582301747,0.578077401357811,1270897619
1169.3362496476345,92.47440476196006,0.834975436860576,0.30861213036900853,6.384615384615385,0.0821917808219178,0.7042679530860756,0.511873350923616,0.7058124669465119,3376211533
1648.402339168406,149.57202380940328,0.7495081750032119,0.20920993404669996,7.923076923076923,0.0273972602739726,0.7653781018896185,0.5039438897020653,0.5947791216536777,3677565701
1239.9794134904866,92.00059523814986,0.8165766305742795,0.296328863486352,6.923076923076923,0.0,0.7071015074511947,0.47330262896926467,0.5587717479644945,4279777276
775.3662424512308,49.46726190477993,0.6633449602435941,0.4824162463977032,5.3076923076923075,0.2328767123287671,0.6295927037879177,0.45500926321806956,0.6272036744397175,2809277975
1307.3232941040733,101.03214285719093,0.8520336674768461,0.2790519181484109,6.923076923076923,0.0136986301369863,0.7140880481951406,0.5086231269437836,0.6413242517124234,176441616
1416.5480756340073,119.43630952379351,0.8244719806432552,0.2517111426791196,7.384615384615385,0.0,0.7241983936898919,0.4969623862264511,0.6061114925329938,3035903073
1267.4741441228216,113.04523809524441,0.8586181208037333,0.28996530376202195,7.0,0.0958904109589041,0.7171235488956088,0.4838901156303419,0.6659571738286569,2446600048
1000.2327676953875,77.30476190480394,0.7316658516764386,0.35606795304824185,5.538461538461538,0.0684931506849315,0.678916111975191,0.46892641254947837,0.7093688606133173,2365710871
936.7745810095514,70.4476190476552,0.7827711358617093,0.38799687947899003,5.0,0.1095890410958904,0.6696165100570727,0.43733358919630394,0.7064525469311713,3749296691
1229.6031901923777,97.5934523810117,0.8685760330910174,0.2983925962005649,8.23076923076923,0.0273972602739726,0.695993147782389,0.47538499253409316,0.6313941187210036,1890219212
1336.8787818226767,113.29047619048171,0.752805441999071,0.27165706973749565,7.0,0.0136986301369863,0.7295530595717648,0.46887728099041576,0.668133082493395,925211922
1296.7899390251791,103.45238095242014,0.8864989291980063,0.2724816522697453,6.230769230769231,0.1095890410958904,0.7348139321848877,0.4848983941677749,0.6404705700402461,2157693708
970.1862868944719,74.04166666670584,0.8609822101481434,0.3788329781426045,6.153846153846154,0.1095890410958904,0.6628719815666515,0.4333911657132813,0.626413030701134,179063884
1144.6863573681987,82.012500000046,0.6942640566781408,0.3226990358437181,7.153846153846154,0.2191780821917808,0.6815425311874688,0.4693247259892561,0.6590446106744142,1279482598
1524.9072828085198,128.59642857138044,0.7230001215472184,0.23521535124580248,8.153846153846153,0.0547945205479452,0.7472669699996968,0.48623774113576057,0.6639232884171369,362402935
1025.5959230200165,82.15000000004615,0.676998928105372,0.35919448682914007,5.846153846153846,0.1232876712328767,0.7064116787382099,0.47009732105498653,0.6678121370577873,321455038
1918.2595670570997,149.01845238083436,0.8773527716258452,0.18797757181232636,9.538461538461538,0.0,0.7538706350769626,0.5263445933190488,0.6802864414438008,1338471544
1430.8571468082716,106.60000000002803,0.893110040977278,0.2503688265459009,8.153846153846153,0.1095890410958904,0.7055870886789394,0.5130503504354703,0.6769996842794767,3433955632
1375.8147612414114,109.18095238097196,0.8728072586426245,0.26410140001696136,7.384615384615385,0.0684931506849315,0.7296991816938868,0.5009911611744933,0.6612656050654299,1960249878
1718.918538102906,156.5779761903313,0.7862588989654941,0.20691219771171177,8.153846153846153,0.0,0.7630401209326458,0.47362734505420584,0.7131326799420188,3974423152
1634.0101598374756,130.44821428566,0.8456651576820616,0.222310682823643,7.923076923076923,0.0821917808219178,0.7376995061422649,0.517505848845204,0.6550637969045141,1905101372
2066.7747128850447,181.58749999976837,0.857105028945189,0.1681938114652517,10.923076923076923,0.0,0.7447745557265905,0.5351124323757537,0.6680252453763021,2036414423
1396.5136792475532,118.03511904760819,0.8877761423860054,0.2554494039431876,7.3076923076923075,0.0136986301369863,0.7321674630128425,0.5231751059766276,0.7669182736792862,1238716001
894.2083648541062,69.28809523813028,0.8447738609123029,0.4034971644612876,5.923076923076923,0.1232876712328767,0.6432037309581696,0.48700496675703936,0.5928593520160838,117923592
876.1439737584295,58.44285714288288,0.654366393084231,0.433532691333025,5.615384615384615,0.1917808219178082,0.670426963595737,0.437184370151112,0.6322986808777226,2877926184
1501.2795001804855,104.30773809527454,0.8887190760760284,0.23619506481137253,7.6923076923076925,0.0136986301369863,0.7347471650720871,0.5186751847893446,0.6589490339471503,420726677
2115.5611273393283,202.0017857139843,0.8825088839854548,0.166309255518746,10.0,0.0273972602739726,0.7759227149279033,0.5428685213626889,0.6604365983849084,3743997508
1279.7525029446829,109.60476190477948,0.831089154219987,0.2803491383274912,6.0,0.0547945205479452,0.7205675968846552,0.4982561975681533,0.6881377145048003,601268063
1375.9488240963274,110.43273809525333,0.7256236461601528,0.26603262912542686,6.538461538461538,0.136986301369863,0.7517551865346492,0.5029736618523067,0.6914046193376674,2270246507
1551.4889489064424,123.59404761901685,0.8719402726876623,0.23234778059890276,7.923076923076923,0.0821917808219178,0.7411103757788453,0.4957003751631519,0.6929559235725162,1283373510
1832.0424526043184,157.01488095223527,0.7397875487986516,0.19972770338287363,8.461538461538462,0.0684931506849315,0.7644535936627234,0.5187676329882347,0.6801088893549658,2639006989
1231.7968130114796,96.61547619053512,0.8596363657443581,0.29101607620897363,6.153846153846154,0.0,0.72683007072795,0.49764501735264016,0.6677872716679256,2985377363
1534.3726752133891,132.15476190470218,0.8602332699385985,0.23690369236544073,7.846153846153846,0.0684931506849315,0.7305063558558956,0.5232098498756352,0.6798815005139168,1224049550
1251.0636260744654,93.15357142862712,0.7018917952964672,0.28733864767516615,7.230769230769231,0.1095890410958904,0.712197421386428,0.47542465182029076,0.5966047734312157,3512153813
1283.2514665041601,110.00714285716012,0.7189496406775822,0.2779839531660716,6.6923076923076925,0.0273972602739726,0.7295805806707315,0.48809093755278665,0.6478450537919612,3910679246
1284.8912918816743,110.29404761906348,0.8296677450259337,0.2876897539555651,6.538461538461538,0.0,0.7204162980636057,0.49523898214329715,0.6387140295980441,2205680090
2065.9186983087006,181.31130952357913,0.7410426909351596,0.17623817794170432,10.692307692307692,0.0136986301369863,0.7750118253872669,0.5173655924331,0.6508552191369881,1211051401
1218.7447034657343,89.46428571433837,0.8286998708633793,0.296500536129445,7.076923076923077,0.0684931506849315,0.692685694844632,0.47037466372117015,0.6207985852316837,3808916417
1241.8349957821,96.00416666672476,0.8840847808033846,0.28737002894185715,7.384615384615385,0.1095890410958904,0.7081224132564831,0.49061599925673405,0.6389364963790282,2491391841
1811.721866066478,155.29404761890757,0.7383631614814037,0.19733601969970682,8.23076923076923,0.0547945205479452,0.7753998792488813,0.5104607853568454,0.6962740781156859,1198345204
1540.8140703697184,121.58035714283349,0.7247137567942162,0.223262505994662,8.153846153846153,0.0273972602739726,0.7300327904384064,0.5117548539170053,0.6126014112006167,1258579532
1288.001416162389,96.01904761910576,0.8496292988309991,0.2716122320543732,7.461538461538462,0.0547945205479452,0.7031437057971726,0.49148694665145887,0.6351188215391056,3069529652
1469.3576853319232,109.16488095240076,0.8569055616739611,0.248104196815959,7.153846153846154,0.0821917808219178,0.737739976150914,0.5050448555895397,0.6213073597927621,873135906
1596.330187243431,134.61428571421652,0.8720025876705628,0.22211595812479237,7.923076923076923,0.0,0.7451778806304039,0.5107818999913206,0.6088082066215628,3064680862
1556.1920651318328,127.30833333329008,0.8753153426878344,0.23169687841953696,7.846153846153846,0.0684931506849315,0.7402495356225838,0.5081226102201376,0.5582654557944092,2091752496
2195.931815776889,186.4666666664181,0.7580075753574923,0.1613495680562627,9.538461538461538,0.0273972602739726,0.788814875606527,0.526841945518951,0.7136557713346201,1302120822
1228.3533494452633,96.151785714344,0.8239850759094799,0.288209252264184,6.923076923076923,0.0821917808219178,0.7104519803689364,0.48532494758912864,0.6610369564156185,719494102
1142.9691675475542,84.15714285719076,0.8819284095943223,0.3164802825190718,6.846153846153846,0.0136986301369863,0.6972241778795147,0.49961526050600646,0.648782363508273,1984129740
938.3865816707902,84.46130952385785,0.6846194734238431,0.38556248640027757,5.769230769230769,0.2054794520547945,0.6708349027437119,0.4621406469018511,0.6659906218853879,444491157
1622.8260244460457,145.01785714275297,0.7562628920746541,0.22294533089167987,8.153846153846153,0.0,0.7517098756963154,0.4974263993279161,0.6775942439827141,985153815
1145.625561764775,91.32380952386376,0.8415267468448692,0.3223577723157733,6.461538461538462,0.0547945205479452,0.7104758181687281,0.4759132878363544,0.6841210135903171,1959099105
1093.3326393938116,92.17321428576918,0.8454217328821195,0.3405784286932046,6.461538461538462,0.0,0.6877362822097276,0.4710360146755633,0.6395814597727525,1829542597
939.9307051846152,70.5755952381315,0.8309098613489515,0.3878786783313292,5.846153846153846,0.0821917808219178,0.6603642034825141,0.4651297119467053,0.6595693427316948,2596985552
1277.0727509241985,96.31250000005852,0.7604930593427491,0.28510706338509845,7.923076923076923,0.0821917808219178,0.7142122408797413,0.476298634928546,0.6296023025848125,460273784
1438.954551778907,115.30238095237937,0.7005611806687473,0.24372025988261498,7.615384615384615,0.0,0.7400248655395854,0.5293836484000438,0.722715000906888,1725525655
1305.0468449679918,118.18928571427399,0.8725870406048161,0.26056820964954974,8.153846153846153,0.0410958904109589,0.6978841570167139,0.4972411897763602,0.6918663292441961,726747371
1423.5998940008392,110.46011904763388,0.8658987993271693,0.2501840619848202,7.923076923076923,0.0136986301369863,0.7184464338908003,0.4924310069146634,0.6558117880452291,3701160847
1314.4006799748663,110.59285714287142,0.890583755641513,0.27703577159996523,6.923076923076923,0.0410958904109589,0.7266690366291522,0.5190930198094469,0.6948443962295863,2429002313
839.1930364145985,57.150595238119735,0.8335788809042263,0.4434584283641144,6.0,0.0958904109589041,0.6537170619632044,0.4519382637370391,0.5763515816924715,2492531632
1722.728041773244,132.58988095231905,0.84277351511186,0.2034343453634163,8.23076923076923,0.0136986301369863,0.7432461145083011,0.5337188825739061,0.6614540036813438,2847825812
1199.9722353626314,87.178571428622,0.8420580983416862,0.29441346140657454,6.769230769230769,0.0821917808219178,0.7147634034873432,0.502157776627098,0.6575119486871327,674510794
1652.4097299339774,142.04345238085824,0.7604256768012266,0.21340766438696832,7.615384615384615,0.0273972602739726,0.7468739121089069,0.5043883033258321,0.7011232746381914,440638602
1342.935663771776,111.01726190477555,0.7446818367052606,0.2638851259819044,7.384615384615385,0.0684931506849315,0.7305352902137163,0.48846324335677344,0.6368086062599506,718458234
875.1536935313422,59.29404761907402,0.6765861678182713,0.4127015029982461,4.769230769230769,0.4383561643835616,0.6482588290946324,0.47101506845702695,0.6589001197662866,2729604468
1149.454571142644,101.33214285718934,0.8369150649476128,0.31226253172349827,5.846153846153846,0.0136986301369863,0.7138494392482602,0.46765416432821183,0.6785089543833959,1638031732
1070.4221855492983,75.4369047619452,0.8379978840269222,0.34492270190524404,6.615384615384615,0.1095890410958904,0.6731069940036396,0.4778052825110989,0.6124691978544363,4143426552
985.8932240264954,73.43809523813395,0.790784560223822,0.3708618449545748,5.615384615384615,0.0821917808219178,0.682289453710022,0.4693588195138847,0.5788700102706559,3057695625
1206.4731437127805,104.14940476194212,0.8408952584932593,0.29521875474865633,6.384615384615385,0.0958904109589041,0.7141071237554727,0.5028213631640214,0.6471376568292263,397395201
1336.7760033875684,99.31190476195847,0.745368918006443,0.2628380881805954,7.538461538461538,0.1095890410958904,0.7303919517468747,0.493163513766661,0.6722331514158553,3550652887
2128.3571567559493,196.17857142828962,0.9052808154395567,0.1649400913111697,10.23076923076923,0.0410958904109589,0.7680958822464893,0.5319953671861185,0.668336661393523,13121391
1051.905284368099,81.00833333337845,0.8375382888458923,0.34455975144939954,5.538461538461538,0.1232876712328767,0.6758150972044142,0.4790432464456385,0.6264572738859338,4254486202
1471.2502375322376,96.30297619053468,0.8209627668479342,0.24398500922744276,7.769230769230769,0.0547945205479452,0.7301818074409437,0.522958111128215,0.6390439097169558,4163684130
1026.9137065470998,70.30178571432168,0.8395585603129585,0.3591466090538279,5.6923076923076925,0.1095890410958904,0.6867129711920843,0.4784366223063683,0.6972531252458166,3243565822
1861.8582470829244,181.43333333310255,0.7437904485179402,0.1857694505529277,8.538461538461538,0.0136986301369863,0.770394093612191,0.522535690687061,0.6531173416740701,2088253619
1556.5016253607898,122.3083333333074,0.7916705801465362,0.23035317600821706,7.3076923076923075,0.0410958904109589,0.7465376407379486,0.5004311273979978,0.7184748839151849,3979327250
1664.2833106114545,158.17619047604035,0.7567256450454166,0.2132013400534228,9.615384615384615,0.0273972602739726,0.7407155062931522,0.48287112561140644,0.6462999775640063,4279738382
917.2441710522975,63.182142857172664,0.8079801086149704,0.39937288863178116,5.3076923076923075,0.0958904109589041,0.6569935208601859,0.45970095755046136,0.6445206134204663,1293284121
1142.0647685423191,87.46130952386045,0.8361669200713454,0.3181121575978953,6.769230769230769,0.0958904109589041,0.6946816144751022,0.48034311892300185,0.6853635858665406,308262493
1381.8599355864721,116.16011904761469,0.7529287324018548,0.26362766182244907,8.0,0.0273972602739726,0.727238890812385,0.44698071839825665,0.6777175725189744,92344112
2120.376177165323,194.46666666639035,0.9056905887803183,0.16824479455275296,10.692307692307692,0.0273972602739726,0.7761106115094931,0.5211838525177093,0.695612561393623,1342347290
1232.754020450484,87.17380952386009,0.8651935172655406,0.29832338176264334,7.0,0.0821917808219178,0.704439400713012,0.4854441114286621,0.668342247326227,2565182090
1688.900095342817,136.59226190468613,0.873738043373283,0.21049160317335835,9.076923076923077,0.0,0.7519467901292748,0.4862144506499865,0.6922391436718348,562569778
1322.5896874477419,104.00416666670476,0.8733171997817241,0.27125787914822314,7.615384615384615,0.0821917808219178,0.6952926264733311,0.48830433871286144,0.5544733707120524,3910975947
1609.645597187441,128.17559523804908,0.895979832979379,0.218793225340127,8.923076923076923,0.0136986301369863,0.7375284066667378,0.49816051505548425,0.633034211051342,2756493119
1166.833797707932,93.01904761910316,0.7214708662843141,0.3107106061264915,6.3076923076923075,0.0684931506849315,0.7172885994359862,0.4859185060278769,0.7274541537285844,3048184908
1485.145088900665,119.2982142856989,0.778985488100083,0.24433917359841598,7.461538461538462,0.0410958904109589,0.7275927645197843,0.4808775926145111,0.6381655642018909,3244127601
1406.1991287666253,125.47142857139127,0.7172155261970722,0.250626067825721,6.461538461538462,0.0410958904109589,0.7287730482761404,0.5025639846390801,0.6228287268017579,3355665659
842.0818046116057,72.57440476194276,0.6598408494815752,0.4307224671377402,4.6923076923076925,0.1506849315068493,0.6739494160776912,0.45248243289960827,0.6682232937207632,2532261758
1317.3565538951275,106.47202380955233,0.7368333316630787,0.27585226538453383,6.846153846153846,0.0410958904109589,0.7098987188095447,0.4793702737362669,0.6020440175587567,449784254
958.9300890450137,66.6148809524139,0.814168259633411,0.3890988478755858,7.153846153846154,0.1232876712328767,0.64281412689636,0.4721686687430368,0.6405562626839205,3688299359
1212.4540094456352,100.16547619052719,0.7233112941248143,0.2991958007605815,6.538461538461538,0.0821917808219178,0.7165720556733334,0.5010655571342973,0.6704340510012567,509497317
1182.2643813620027,92.14821428576909,0.8634851567282117,0.30407798906102845,6.461538461538462,0.0958904109589041,0.7051438402745241,0.47430031355246177,0.652352416200059,1127065226
1124.3574442826284,89.61428571433858,0.8735961655755783,0.32197117843493905,6.6923076923076925,0.0,0.681644726320629,0.4615297731995789,0.602399719725663,3703826683
1363.5717392977374,107.04345238097952,0.8191556804627065,0.26150002449397725,7.076923076923077,0.0684931506849315,0.7352197496303934,0.5069779185603314,0.7111872144674255,4294733677
1395.3459318299176,112.6089285714357,0.737628721466878,0.25694989791087847,6.384615384615385,0.0273972602739726,0.7534186295050097,0.4998152299772235,0.7147592650830511,1551215924
1245.4978338440144,89.1541666667189,0.7482363755832463,0.2864845192682079,7.076923076923077,0.0821917808219178,0.7146150666611871,0.45747116218072936,0.6002205992676088,3563012806
1169.745038081739,94.58928571434282,0.6975056846659661,0.3044929654143927,6.846153846153846,0.0958904109589041,0.7238411292074338,0.4665228407296451,0.6530407125524654,3262207465
