Lead Times (weeks)
90.46904761910116
87.46190476195568
118.45833333332047
85.32857142862048
59.15119047621671
86.47023809528818
92.61488095243642
93.15238095243664
87.58214285719387
82.15059523814139
107.58571428573907
56.30833333335719
110.01190476192195
97.18035714291639
89.02857142862355
107.46190476192996
91.6083333333879
131.59642857137004
67.58869047622419
88.44404761909934
70.30892857146456
104.61190476193956
82.29940476195111
117.58095238094259
85.29880952385847
104.16190476194194
97.46666666672627
62.041071428600205
106.31607142860082
115.44166666666445
77.18511904766099
107.44523809526353
99.14642857148331
67.32559523812868
63.01964285717242
115.58630952380658
99.32619047624398
112.58928571429313
124.58571428568017
112.04702380953356
115.15357142857063
100.02857142862302
80.45000000004481
102.59107142861346
74.18571428575363
106.04523809526866
102.17023809528209
83.30892857147582
102.04583333337776
87.31666666671741
109.43869047620908
131.31309523803807
95.17857142862894
91.43392857148285
108.0142857143098
157.2994047617577
95.6190476191057
68.02142857146248
80.16845238099687
92.61190476196022
85.61428571433511
96.47321428577304
109.57321428573232
142.58630952371303
127.46845238090819
106.31547619050559
80.5821428571878
90.17380952386269
126.6053571428158
75.17559523813541
131.57499999994178
134.02499999993384
68.00357142860527
109.01726190478249
83.44047619052357
95.4559523810102
108.44702380954575
103.0238095238508
129.6113095237577
115.14999999999925
86.6160714286217
81.445833333379
95.18452380958135
122.4744047618778
84.57857142861982
69.6000000000355
96.31369047624901
98.47440476196095
63.4648809524111
161.57857142840922
97.59226190482124
75.0327380952781
105.04404761908167
100.57559523814442
107.61904761907192
103.45892857146767
85.44642857147771
101.33214285718934
97.61904761910657
92.04285714291191
113.18750000000563
86.04761904766863
101.18095238099968
113.03571428572074
74.60654761908746
93.03928571434133
75.18214285718307
101.57619047623618
94.00178571434206
92.59642857148397
66.31666666669922
121.0476190475976
69.1797619047969
111.03392857144198
91.18809523814932
53.329166666688
65.15535714288859
177.3196428569262
116.01547619047254
82.04404761909373
95.00178571434293
103.01726190480328
126.61607142852993
67.14940476193792
91.31369047624467
64.61369047622168
85.33154761909668
92.43869047624564
86.188095238145
113.04523809524441
91.60416666672123
91.15297619053015
91.3333333333876
111.18273809525073
88.46190476195655
114.30476190476375
79.14642857147211
132.28988095232066
134.57619047612184
134.2994047618374
92.33273809529322
122.58690476187755
65.57321428574622
71.43452380956077
66.57440476193756
69.57797619051159
104.02440476194256
112.45535714286511
125.43869047615365
62.16011904764791
66.30595238098489
96.32023809529665
97.61190476196381
133.29761904755517
149.3214285713089
86.32619047624038
63.16904761907738
104.04464285718036
91.31071428576847
84.30059523814332
66.04404761907988
94.32976190481875
81.58214285718867
107.57440476192971
106.29166666669641
