Development Costs (thousands),Lead Times (weeks),Effectivness,Average Iterations,First Pass Yield,% Cost from physical Prot. / Test,Work Efficency,Average Consitency
1862.6489025217184,120.00892857141116,0.15719765268969893,17.923076923076923,0.0379746835443038,0.6983082210475599,0.623928665946967,0.7014190866769253
1089.578868259,73.14642857146691,0.26358876023315103,15.384615384615385,0.11538461538461539,0.5692286184917633,0.6070865012193831,0.6709448450515718
1594.9942794003077,109.18154761906719,0.1803757044456721,18.23076923076923,0.012658227848101266,0.6315191100213926,0.6178189842051354,0.6848257498781999
1557.895074050884,107.44285714288262,0.1894824818582026,16.0,0.0759493670886076,0.6413908375989535,0.6030420765475734,0.6543031558629768
1562.3900983656238,103.1880952381355,0.19020638345741017,16.76923076923077,0.02531645569620253,0.6580547071980376,0.6133963074278351,0.6756739920310811
1485.5714754656183,99.6142857143378,0.19676774864511978,15.923076923076923,0.05128205128205128,0.6471268278743418,0.6155278830533756,0.6851356534667437
1440.5671153859191,96.0017857143438,0.20153018328557615,16.384615384615383,0.0,0.6379721852924052,0.6102961948842871,0.6298167745074136
1080.2899137938819,75.57738095242155,0.27326713767433586,12.76923076923077,0.06329113924050633,0.6022624829291379,0.5983693070875613,0.6572740795261132
1155.886835765707,79.31964285718668,0.2507220656297293,15.153846153846153,0.0,0.5938385203171043,0.6029520824861139,0.6602690100374194
1272.2028625123496,88.47023809528991,0.2321318195126594,15.692307692307692,0.0379746835443038,0.6139217366433096,0.6103014899619681,0.6705941774838756
1606.066698719525,104.28630952384628,0.18338178294557939,16.692307692307693,0.0,0.6561302892063076,0.6089617620564651,0.6256874380325389
1394.8404730340026,87.5857142857653,0.20831039378739283,16.0,0.08860759493670886,0.6348568885042807,0.6119023737878834,0.6507694148371506
1169.2008565437775,79.15297619051975,0.24966592427620807,15.923076923076923,0.0379746835443038,0.5785515242140531,0.6017176352977691,0.6094943451080832
1018.9624237406937,65.17857142860296,0.28591744025290716,13.538461538461538,0.10126582278481013,0.5610209079539206,0.6024183857401451,0.6740824026508604
1606.8242959785543,111.4375000000117,0.1760016679133434,17.23076923076923,0.0759493670886076,0.6374125193390182,0.6201874267859279,0.6374634430499082
1700.5602387283936,107.17976190478844,0.17280661243128193,18.307692307692307,0.07692307692307693,0.6503042155503773,0.625057852514138,0.671477617512261
1631.4193335560362,110.45714285715773,0.1765745501283676,19.0,0.0641025641025641,0.6312652011502959,0.6198204354340323,0.6370545187843741
1224.4005282947269,88.15714285719423,0.24145838488823157,14.0,0.012658227848101266,0.614116960128067,0.6157782008567645,0.6558305941185983
1954.6646883309902,133.33214285707848,0.1500120824969838,18.692307692307693,0.0379746835443038,0.6943762659473456,0.6215229752568924,0.6746467891732073
1199.5414997800765,72.16071428575181,0.2416234391632961,13.384615384615385,0.0759493670886076,0.6185310862796968,0.5906576073769428,0.5783116981273645
2229.716566093281,143.31071428561557,0.1310767936653761,20.46153846153846,0.012658227848101266,0.702861085385834,0.6285624476103219,0.6551539994274043
1564.00613616416,99.5779761905288,0.18457859824122036,16.46153846153846,0.02531645569620253,0.6631721823386658,0.6022473837705615,0.6109192228264789
1188.9669827596513,80.02976190480624,0.24116550906321307,14.23076923076923,0.11392405063291139,0.5975157316147408,0.6028741840041304,0.6357895344227233
1292.193811893187,85.57916666671593,0.22735808859497378,15.384615384615385,0.02531645569620253,0.6462594980943898,0.597653858398952,0.6611761672109799
1970.5843832910339,132.45059523803397,0.1500718323002098,19.23076923076923,0.0,0.6823565989550997,0.6193832762975766,0.6641894325313075
1082.653714633903,74.61428571432559,0.26873409193002445,13.307692307692308,0.10126582278481013,0.6028936204261608,0.5903432763337292,0.6215441291117244
1314.5435764821543,88.32916666671832,0.22227359595580545,15.923076923076923,0.11392405063291139,0.612246160335143,0.619723043828848,0.6878296356852198
1007.5713141032123,59.16369047621676,0.2865952547803519,12.76923076923077,0.12658227848101267,0.6003919210156187,0.6028921023360498,0.6389748204129023
1533.932982981245,104.30773809527454,0.1883041705037373,16.53846153846154,0.0379746835443038,0.6186859444535205,0.6242601805056536,0.658679252704894
803.3262798412968,52.319642857163295,0.3662260477508692,11.76923076923077,0.12658227848101267,0.5247112862894636,0.5865534569400026,0.6191814856073687
1824.637356323712,123.43333333330351,0.1609759383805027,18.846153846153847,0.0379746835443038,0.6757340648112308,0.6242373767692632,0.6472602553227893
1403.1690992497602,94.45892857148554,0.20903419525979838,16.23076923076923,0.012658227848101266,0.6230446800088092,0.6144076933026239,0.7028382358110774
974.6358731217609,67.17797619050945,0.29600361255371554,14.923076923076923,0.1282051282051282,0.5166944265102937,0.6046210321745329,0.6798663653560162
1260.0681741831609,77.30952380956586,0.23356717278490802,13.307692307692308,0.10126582278481013,0.6495043366366111,0.595991933451082,0.646884399697562
1285.5150873132923,82.17559523814148,0.22478730598055496,14.23076923076923,0.0379746835443038,0.6247491124299753,0.6068586142321969,0.6635480409929979
1118.5021253324685,70.4535714286076,0.2634063409959158,13.76923076923077,0.10256410256410256,0.5936363301124944,0.5898870888562713,0.6313248531272138
926.4211759510855,58.463690476216286,0.31206569804178264,14.076923076923077,0.1282051282051282,0.5577694523100347,0.5992245522063234,0.6883081338139719
1563.3471474373089,104.61250000003479,0.18771160861905162,16.153846153846153,0.11392405063291139,0.6527982350520174,0.6072337829020593,0.59096729187146
1946.7206476589952,138.00714285706312,0.14812229226104562,19.846153846153847,0.012658227848101266,0.6755214757473933,0.6258858499621853,0.6653770461266435
1340.8395601250118,83.28928571433289,0.21833482978490423,13.692307692307692,0.10126582278481013,0.6625687990849252,0.6017138599106896,0.6571426007360187
1854.7935565890714,129.57976190471055,0.1577158694717723,19.846153846153847,0.0,0.6599597914973162,0.6274538369079701,0.7187406235071887
1060.3811184799606,69.04226190479675,0.2760005354036543,13.538461538461538,0.11392405063291139,0.6002920521260905,0.5908805196166906,0.633097479951218
1515.1738981004664,100.33333333338327,0.19081116435508247,17.307692307692307,0.05063291139240506,0.6446173411572792,0.6085959041061262,0.612245470751362
1236.9111726359267,86.04285714290671,0.23086049606385237,17.153846153846153,0.0379746835443038,0.5950214829014099,0.6162514168869136,0.7380435007962771
1603.6764190996062,107.46309523812042,0.18332973439845904,17.076923076923077,0.05063291139240506,0.6605702070958738,0.6071771934954916,0.6744830689805289
1414.1991169333005,94.28988095243766,0.20313806641804613,14.307692307692308,0.02531645569620253,0.6681126856276242,0.6108729493474329,0.685078426955118
1013.4491744038874,67.59285714289088,0.2836454037843999,13.0,0.0379746835443038,0.5894472967202464,0.5951309870337241,0.6788071263343816
1454.390813440745,104.02619047622825,0.20013581684116805,17.076923076923077,0.012658227848101266,0.6405638516455632,0.6156111291542619,0.7054603911254023
1409.822500001386,94.0113095238659,0.20852155159842803,17.692307692307693,0.02531645569620253,0.6247633866413329,0.6057973507652901,0.6858505596470454
930.3131520784029,58.586904761930676,0.31061675827168966,15.461538461538462,0.11392405063291139,0.5152960507124628,0.6040825595479495,0.689476037664273
1779.124787800204,116.61130952380275,0.1616794983726959,18.23076923076923,0.02531645569620253,0.6545369083616253,0.6225770308117365,0.6884685599322924
1157.2875221052816,75.03571428575431,0.25365784782653894,14.307692307692308,0.10256410256410256,0.5834346554989842,0.607106172378353,0.629529067028201
1764.3242528752096,116.01369047618685,0.1651649921649885,17.46153846153846,0.0379746835443038,0.6721803800180692,0.6216012683309016,0.6614743666253318
635.796183687074,45.57380952382413,0.4484616830628839,10.384615384615385,0.5569620253164557,0.44666235414039773,0.5799096713908924,0.6479585607648697
1111.7276657833117,63.615476190506534,0.26421762296576834,13.76923076923077,0.12658227848101267,0.5935034194032032,0.6095338504406526,0.6537899981829537
1556.04908377705,101.44226190480818,0.19004333579945581,17.53846153846154,0.0379746835443038,0.6420949238461594,0.6202788599545239,0.6914586409211425
946.4705658715528,61.290476190504315,0.31347750109226924,12.0,0.06329113924050633,0.6071658766572116,0.5835268202656594,0.6473105232444389
1577.2682161818313,105.15833333336711,0.180714032151574,18.153846153846153,0.0,0.6536876766919555,0.6221165625061513,0.717986677305609
1839.7801690999172,122.16607142854619,0.15914589483477548,17.76923076923077,0.06329113924050633,0.682429620104384,0.6174217123094629,0.6692174406080599
955.25036030125,66.29404761908009,0.30721440344880235,13.0,0.11392405063291139,0.5569319955264322,0.6064678595097233,0.6664190410784461
1816.200159153031,123.15238095235244,0.16274302191965007,18.76923076923077,0.01282051282051282,0.6606866845969581,0.6275197683477601,0.6732940082880584
1075.4038715747358,73.43928571432443,0.2667114670251649,12.153846153846153,0.0759493670886076,0.6005345021694335,0.5972010638024327,0.6909933621216788
